target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-05-06,2026-05-03,0.01,1,quantile,51.1492055165015
ILI incidence,AT,2026-05-06,2026-05-03,0.025,1,quantile,81.7758082425257
ILI incidence,AT,2026-05-06,2026-05-03,0.05,1,quantile,125.967232830678
ILI incidence,AT,2026-05-06,2026-05-03,0.1,1,quantile,244.32645810602
ILI incidence,AT,2026-05-06,2026-05-03,0.15,1,quantile,436.200679716421
ILI incidence,AT,2026-05-06,2026-05-03,0.2,1,quantile,574.51785014349
ILI incidence,AT,2026-05-06,2026-05-03,0.25,1,quantile,697.233717465045
ILI incidence,AT,2026-05-06,2026-05-03,0.3,1,quantile,821.1815228444
ILI incidence,AT,2026-05-06,2026-05-03,0.35,1,quantile,938.49437929566
ILI incidence,AT,2026-05-06,2026-05-03,0.4,1,quantile,1061.38487448812
ILI incidence,AT,2026-05-06,2026-05-03,0.45,1,quantile,1178.99719200482
ILI incidence,AT,2026-05-06,2026-05-03,0.5,1,quantile,1289.84320770467
ILI incidence,AT,2026-05-06,2026-05-03,0.55,1,quantile,1447.44580957786
ILI incidence,AT,2026-05-06,2026-05-03,0.6,1,quantile,1605.96115811049
ILI incidence,AT,2026-05-06,2026-05-03,0.65,1,quantile,1776.73705587894
ILI incidence,AT,2026-05-06,2026-05-03,0.7,1,quantile,1939.54302395139
ILI incidence,AT,2026-05-06,2026-05-03,0.75,1,quantile,2125.17624018531
ILI incidence,AT,2026-05-06,2026-05-03,0.8,1,quantile,2309.30138940551
ILI incidence,AT,2026-05-06,2026-05-03,0.85,1,quantile,2668.66939469909
ILI incidence,AT,2026-05-06,2026-05-03,0.9,1,quantile,2951.23780960926
ILI incidence,AT,2026-05-06,2026-05-03,0.95,1,quantile,3396.44918618693
ILI incidence,AT,2026-05-06,2026-05-03,0.975,1,quantile,3927.9257307685
ILI incidence,AT,2026-05-06,2026-05-03,0.99,1,quantile,4516.99701688949
ILI incidence,AT,2026-05-06,2026-05-10,0.01,2,quantile,82.5425884454771
ILI incidence,AT,2026-05-06,2026-05-10,0.025,2,quantile,119.369053773528
ILI incidence,AT,2026-05-06,2026-05-10,0.05,2,quantile,183.105080197228
